Location Name,State Code,Country,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description
Hubballi,KA,India,2023-02-15,93.3,58.5,76.9,88.8,58.5,75.4,38.4,27.6,0,0,0,,0,0,23,13.8,71.6,1013.7,3.2,7,281.2,24.1,10,10,2023-02-15 6:54:25,2023-02-15 18:33:03,0.83,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-16,93.3,59.6,78.4,89,59.6,76.7,40.4,28.2,0,0,0,,0,0,29.3,18.3,77.2,1013.6,2.3,6.6,281.5,24.2,10,10,2023-02-16 6:53:58,2023-02-16 18:33:23,0.86,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-17,93.3,63.5,78.7,89.4,63.5,77.2,44.6,32.1,0,0,0,,0,0,25.9,14.9,71.8,1014,4,6.8,278.8,23.9,10,10,2023-02-17 6:53:30,2023-02-17 18:33:43,0.9,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-18,91.5,61.1,78.5,87.9,61.1,77.1,46.4,34.4,0,0,0,,0,0,19.5,14.8,67.3,1014,2.3,6,280.5,24,10,10,2023-02-18 6:53:02,2023-02-18 18:34:03,0.93,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-19,91.5,62.9,78,88.6,62.9,77,53.1,47,0,0,0,,0,0,20.6,11.4,82,1014.6,13.9,6.2,277.5,23.9,10,10,2023-02-19 6:52:33,2023-02-19 18:34:21,0.96,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-20,91.5,63,78.7,89.2,63,78,53.3,43.4,0,0,0,,0,0,16.3,9.6,68.7,1014.6,1.1,6.7,280.8,24.3,10,10,2023-02-20 6:52:03,2023-02-20 18:34:40,0,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-21,93.3,63.4,79.4,89.9,63.4,78.2,52.1,43.4,0,0,0,,0,0,16.3,10.3,60,1014.8,4.4,6.1,284.9,24.7,10,10,2023-02-21 6:51:32,2023-02-21 18:34:57,0.03,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-22,93.3,63.1,80.4,90.2,63.1,78.8,48.9,36.3,0,0,0,,0,0,21.3,10.2,81.6,1014.2,3,6.3,285.5,24.7,10,10,2023-02-22 6:51:00,2023-02-22 18:35:15,0.06,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-23,93.3,64.5,80.5,89.6,64.5,78.9,46.7,32.7,0,0,0,,0,0,20.4,14.8,97.6,1013.9,3.2,5.9,287.2,24.8,10,10,2023-02-23 6:50:28,2023-02-23 18:35:31,0.1,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-24,93.3,68.1,80.8,89.3,68.1,79.1,44.5,29.9,0,0,0,,0,0,21.9,13.7,88.9,1014.8,4.3,6.4,289.1,24.9,10,10,2023-02-24 6:49:54,2023-02-24 18:35:48,0.13,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-25,95.1,65.7,80.2,91.4,65.7,78.6,45.3,31.2,0,0,0,,0,0,20.6,14.9,100.1,1016.4,2.3,6.1,290,25.1,10,10,2023-02-25 6:49:20,2023-02-25 18:36:03,0.16,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-26,93.3,65.8,80.6,89.3,65.8,78.8,44.6,30.3,0,0,0,,0,0,22.8,13.8,96.5,1016.8,1,6.5,291,25.1,10,10,2023-02-26 6:48:46,2023-02-26 18:36:19,0.2,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-27,91.5,67.7,80.8,87.8,67.7,79.1,45.2,30.3,0,0,0,,0,0,22.8,10.2,111.4,1017.2,1,6.4,291.4,25.2,10,10,2023-02-27 6:48:11,2023-02-27 18:36:34,0.25,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-02-28,91.5,67.2,80.5,87.4,67.2,78.7,42.6,28.5,0,0,0,,0,0,25.7,14.9,101.4,1017,0,6.6,293.3,25.2,10,10,2023-02-28 6:47:35,2023-02-28 18:36:48,0.26,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-01,91.5,67.7,80.2,88,67.7,78.8,47,33.3,0,0,0,,0,0,25.1,13.8,100.8,1017,0.6,6.5,286.2,24.7,10,10,2023-03-01 6:46:58,2023-03-01 18:37:02,0.29,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-02,91.5,66.8,80.4,87.6,66.8,79,47,33.1,0,0,0,,0,0,25.9,13.8,97.1,1017.9,0,6.1,291.1,25,10,10,2023-03-02 6:46:21,2023-03-02 18:37:15,0.33,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-03,92.4,67.6,79,88.6,67.6,77.5,44.7,32.2,0,0,0,,0,0,25.5,15,91.7,1016.6,6.8,12.5,294.8,25.4,10,10,2023-03-03 6:45:43,2023-03-03 18:37:28,0.36,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-04,93.3,64.1,81.2,89.3,64.1,79.4,45.1,30,0,0,0,,0,0,27.1,18.3,100.3,1017.9,5.2,6.1,295.2,25.4,10,10,2023-03-04 6:45:05,2023-03-04 18:37:41,0.39,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-05,93.3,69,81.4,89.1,69,79.6,45.6,31,0,0,0,,0,0,26.4,12.7,91.8,1017.5,0,6.4,294.3,25.4,10,10,2023-03-05 6:44:26,2023-03-05 18:37:53,0.43,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-06,93.3,70.4,81.6,89.1,70.4,79.8,44.6,29.2,0,0,0,,0,0,24.4,13.9,105.6,1015.6,1.7,6.8,294.3,25.4,10,10,2023-03-06 6:43:47,2023-03-06 18:38:05,0.46,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-07,91.5,66.3,78.8,87.8,66.3,77.7,46.8,33.7,0,0,0,,0,0,22.4,16.1,71.6,1015.7,6.9,6.4,295.4,25.4,10,10,2023-03-07 6:43:07,2023-03-07 18:38:17,0.5,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-08,91.5,66.7,80.5,88,66.7,79.1,49.4,35.7,0,0,0,,0,0,28.9,15,86.3,1015.2,20.1,6.8,291,25.1,10,10,2023-03-08 6:42:27,2023-03-08 18:38:28,0.53,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-03-09,93.3,66.3,80.5,88.8,66.3,78.7,44.5,30.9,0,0,0,,0,0,27.7,16.1,99,1014.7,9.8,6.7,299.3,25.7,10,10,2023-03-09 6:41:46,2023-03-09 18:38:39,0.56,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-10,93.3,66.7,80.4,89.4,66.7,79.1,48.3,34.3,0,0,0,,0,0,25.7,14.9,101.7,1014.4,11.3,6.3,301.4,26.2,10,10,2023-03-10 6:41:05,2023-03-10 18:38:50,0.6,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-11,93.3,68.1,81.7,89.6,68.1,80.2,49.4,34.5,0,0,0,,0,0,24.2,10.3,106.2,1014.2,14.2,6.5,297.9,25.9,10,10,2023-03-11 6:40:24,2023-03-11 18:39:00,0.63,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-12,93.3,71.4,82.1,89.2,71.4,80.6,48.3,33.5,0,0,0,,0,0,26.4,16.1,91.5,1013.7,11.1,6.8,300.9,26.1,10,10,2023-03-12 6:39:42,2023-03-12 18:39:10,0.67,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-13,93.3,68.1,82.2,89.7,68.1,81,49.7,34.5,0,0,0,,0,0,22.1,9.4,94.2,1012.8,21.7,6.9,295.4,25.4,10,10,2023-03-13 6:39:00,2023-03-13 18:39:20,0.7,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-03-14,93.3,66.3,81.1,93.3,66.3,80.7,53.2,40.5,0,0,0,,0,0,18.3,9.2,97.5,1011.1,32.8,7,243.3,21,9,30,2023-03-14 6:38:18,2023-03-14 18:39:29,0.74,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-03-15,93.3,70.6,79.6,94.3,70.6,79.9,63.6,60.7,0,0,0,,0,0,16.8,13.7,217.5,1010.4,45.5,6.3,214.4,18.4,7,10,2023-03-15 6:37:35,2023-03-15 18:39:39,0.75,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-03-16,91.5,71.7,80.3,92.4,71.7,81,64.7,60.8,0.032,100,20.83,rain,0,0,19,11.4,263.5,1011.6,33.7,6.6,232.8,20.2,8,10,2023-03-16 6:36:52,2023-03-16 18:39:48,0.81,Rain,Partially cloudy
Hubballi,KA,India,2023-03-17,89.7,68.7,79,89,68.7,78.8,61.5,58.1,0,0,0,,0,0,17.7,9.4,286.5,1012,20.1,6.6,257.6,22.3,8,10,2023-03-17 6:36:09,2023-03-17 18:39:57,0.84,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-03-18,91.5,68.1,79.1,88.8,68.1,78.7,61.4,58.6,0,0,0,,0,0,25.7,13.9,256.5,1011,16.3,6.5,287.1,24.7,10,10,2023-03-18 6:35:26,2023-03-18 18:40:05,0.88,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-19,89.7,66.3,77.3,86.3,66.3,76.6,59.7,59.5,0,0,0,,0,0,26.8,16.1,271.3,1010.9,22.3,6.2,288,24.9,10,10,2023-03-19 6:34:42,2023-03-19 18:40:14,0.91,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-03-20,86.1,62.7,75.5,84.3,62.7,74.9,57.4,58.4,0,0,0,,0,0,21,12.7,273.4,1010.5,18.3,6.9,298.4,25.7,10,10,2023-03-20 6:33:58,2023-03-20 18:40:22,0.95,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-21,89.7,64.5,77.7,86.8,64.5,76.9,56.3,53,0,0,0,,0,0,18.6,12.6,286.4,1010.7,14.8,6.8,305.3,26.3,10,10,2023-03-21 6:33:15,2023-03-21 18:40:31,0,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-22,93.3,64.5,80.2,90.2,64.5,79.3,57.3,50.2,0,0,0,,0,0,21.9,16.1,302.6,1011.1,17.3,6.7,304.8,26.3,10,10,2023-03-22 6:32:31,2023-03-22 18:40:39,0.02,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-23,95.1,68.1,81.6,91.4,68.1,80.4,55.2,45.2,0,0,0,,0,0,18.6,17.2,270.6,1011,27.7,7.3,299.7,25.8,10,10,2023-03-23 6:31:47,2023-03-23 18:40:47,0.05,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-03-24,95.1,69,82.3,92.8,69,81.7,56.9,44.3,0,0,0,,0,0,21,13.9,301,1011,16.6,6.8,300.5,25.7,10,10,2023-03-24 6:31:03,2023-03-24 18:40:55,0.08,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-25,93.3,69.9,82.4,90.6,69.9,81.4,56.1,43.5,0,0,0,,0,0,22.1,12.8,300.6,1012,41.9,6.9,285.1,24.6,10,10,2023-03-25 6:30:19,2023-03-25 18:41:03,0.11,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-03-26,93.3,68.3,81.5,90.6,68.3,80.3,50.9,36.4,0,0,0,,0,0,21.9,15.9,265.3,1011.9,30.4,6.6,303.5,26.4,10,10,2023-03-26 6:29:35,2023-03-26 18:41:11,0.15,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-03-27,95.1,66.3,81.8,91,66.3,80.1,48.4,35.5,0,0,0,,0,0,23,13.9,280.6,1011.6,6.5,7.5,313.5,27.1,10,10,2023-03-27 6:28:50,2023-03-27 18:41:19,0.18,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-28,95.1,66.2,81.2,91.7,66.2,79.9,50.4,37.6,0,0,0,,0,0,18.3,13.8,251.9,1011.3,15.6,6.9,317.3,27.3,10,10,2023-03-28 6:28:06,2023-03-28 18:41:26,0.21,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-29,95.1,66.3,81.3,92,66.3,80.3,54.4,42.8,0,0,0,,0,0,24.2,16.1,261.2,1012,5.1,7,311.4,27,10,10,2023-03-29 6:27:23,2023-03-29 18:41:34,0.25,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-30,93.3,68.1,80.7,91.5,68.1,79.7,57.2,49.3,0,0,0,,0,0,24.8,11.9,266.9,1011.4,6.4,7.7,311.3,27,10,10,2023-03-30 6:26:39,2023-03-30 18:41:42,0.28,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-03-31,93.3,66.3,79.1,91,66.3,78.4,59.7,57.4,0,0,0,,0,0,21.5,14.8,260,1011.3,19.1,7.3,300.5,26,10,10,2023-03-31 6:25:55,2023-03-31 18:41:50,0.31,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-01,95.1,66.3,80.7,91.4,66.3,80,59.8,55.9,0,0,0,,0,0,21.3,13.9,277.4,1011.1,15.5,7.3,311.8,26.8,10,10,2023-04-01 6:25:11,2023-04-01 18:41:58,0.34,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-02,93.3,67.2,81.2,89.7,67.2,80.2,56.5,47.7,0,0,0,,0,0,23.5,15,267.1,1011,11.5,7.6,314.6,27.1,10,10,2023-04-02 6:24:28,2023-04-02 18:42:06,0.37,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-03,95.1,66.3,80.6,92.8,66.3,79.8,57.2,49.2,0,0,0,,0,0,23.3,13.9,266.8,1010.6,8.1,7.3,315.9,27.2,10,10,2023-04-03 6:23:45,2023-04-03 18:42:14,0.41,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-04,95.1,64.5,81.1,92.8,64.5,80.6,59.5,52.4,0,0,0,,0,0,20.1,12.8,268.6,1011.8,14.2,6.6,312,27,10,10,2023-04-04 6:23:02,2023-04-04 18:42:22,0.44,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-05,98.7,67.7,83.6,96.1,67.7,83.5,61.5,54,0,0,0,,0,0,19.5,15,288.1,1011,17.1,7,284,24.3,9,10,2023-04-05 6:22:19,2023-04-05 18:42:30,0.47,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-06,96.9,71.7,83.9,98.4,71.7,84.9,65.4,59.3,0,0,0,,0,0,18.1,17,276.3,1011.2,31,7.5,258.8,22.3,9,30,2023-04-06 6:21:36,2023-04-06 18:42:38,0.5,Partially cloudy,Becoming cloudy in the afternoon.
Hubballi,KA,India,2023-04-07,95,75.3,80.9,99.9,75.3,82.1,67.4,65.3,0.038,100,8.33,rain,0,0,20.1,10.3,101.8,1012.8,44.4,6.5,249.8,21.5,9,30,2023-04-07 6:20:54,2023-04-07 18:42:47,0.54,Rain,Partially cloudy
Hubballi,KA,India,2023-04-08,95.1,69.9,82.1,96.5,69.9,83.4,65.2,59.1,0,0,0,,0,0,21.3,9.1,41.8,1014.1,37.4,6.4,265.3,22.9,9,10,2023-04-08 6:20:12,2023-04-08 18:42:55,0.57,Partially cloudy,Becoming cloudy in the afternoon.
Hubballi,KA,India,2023-04-09,96.9,70.4,84.9,93.2,70.4,83.8,55.7,41.4,0,0,0,,0,0,20.1,11.9,81.5,1014.5,12.4,6.8,308.2,26.7,10,10,2023-04-09 6:19:30,2023-04-09 18:43:04,0.61,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-10,96.9,71,84.6,96.7,71,85.5,61.9,51,0.009,100,4.17,rain,0,0,20.1,10.3,178.8,1013.2,32.5,6.4,279.7,24.1,10,10,2023-04-10 6:18:49,2023-04-10 18:43:13,0.65,Rain,Partially cloudy
Hubballi,KA,India,2023-04-11,98.7,71.7,84.9,95.9,71.7,85.1,62,53.1,0,0,0,,0,0,20.4,11.4,167.9,1013.8,30.9,7.5,307.6,26.6,10,30,2023-04-11 6:18:08,2023-04-11 18:43:22,0.68,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-04-12,100.5,71.7,86.7,96.1,71.7,85.8,56.5,44,0,0,0,,0,0,21.5,13.8,126.1,1012.8,16,7.4,313.5,27.1,10,30,2023-04-12 6:17:27,2023-04-12 18:43:31,0.72,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-13,100.5,70.8,86.5,98,70.8,86.2,60.5,48.3,0,0,0,,0,0,17.4,11.4,227.2,1013.1,34.2,6.1,272.6,23.5,10,10,2023-04-13 6:16:47,2023-04-13 18:43:41,0.75,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-04-14,100.5,73.5,84.3,99.9,73.5,84.9,64.1,54.9,0.012,100,4.17,rain,0,0,17.2,15,299.4,1012.3,59.4,6.4,267.9,23,10,60,2023-04-14 6:16:07,2023-04-14 18:43:50,0.79,Rain,Partially cloudy
Hubballi,KA,India,2023-04-15,96.9,71.7,85.1,95.9,71.7,84.9,60.4,46.5,0,0,0,,0,0,18.3,8.1,71.3,1012.6,49.2,7.4,239.5,20.7,9,10,2023-04-15 6:15:28,2023-04-15 18:44:00,0.82,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-04-16,101.6,71.7,86.4,100.1,71.7,85.9,60.6,47.1,0,0,0,,0,0,16.1,10.3,135.8,1009.5,22.1,9.4,285.9,24.7,10,60,2023-04-16 6:14:49,2023-04-16 18:44:10,0.86,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-04-17,99.9,75.8,85.9,100.5,75.8,86.9,65.3,56.4,0,0,0,,0,0,16.3,9.2,266.1,1009.5,28.6,9.8,289.2,24.9,9,60,2023-04-17 6:14:11,2023-04-17 18:44:21,0.9,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-04-18,102.3,75.3,87.1,100.8,75.3,88.8,65.1,56.7,0,0,0,,0,0,18.3,16.1,215.9,1011.5,18.4,6.7,297.7,25.9,10,30,2023-04-18 6:13:33,2023-04-18 18:44:31,0.93,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-19,101.8,75.3,86.4,101.6,75.3,87.6,67.8,62.4,0,0,0,,0,0,23.5,11.4,235.7,1009.4,23.4,8.6,304.5,26.4,10,30,2023-04-19 6:12:55,2023-04-19 18:44:42,0.97,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-04-20,96.9,74.2,81.6,105.6,74.2,84.1,70.5,71.5,0.472,100,4.17,rain,0,0,20.6,17.2,261.1,1008.6,36.2,7.3,273,23.7,10,60,2023-04-20 6:12:19,2023-04-20 18:44:53,0,Rain,Partially cloudy
Hubballi,KA,India,2023-04-21,95.1,68.1,82.3,99.3,68.1,84.2,68.9,66.9,0.039,100,4.17,rain,0,0,22.8,13.8,256.2,1008.5,46.8,7.6,274.6,23.9,10,15,2023-04-21 6:11:42,2023-04-21 18:45:05,0.04,Rain,Partially cloudy
Hubballi,KA,India,2023-04-22,96.9,71.7,83.7,96.6,71.7,83.8,64.7,59.2,0,0,0,,0,0,21,16.1,266,1008.6,19.2,7.2,304.7,26.4,10,10,2023-04-22 6:11:07,2023-04-22 18:45:16,0.07,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-23,96.9,69.5,82.3,93.5,69.5,81.5,58.5,49.9,0,0,0,,0,0,19.7,14,279.7,1008.6,8.8,8.8,322,27.8,10,10,2023-04-23 6:10:32,2023-04-23 18:45:28,0.1,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-24,96.9,68.1,83.4,93.8,68.1,83.9,63.2,56.2,0,0,0,,0,0,17.2,12.8,234.5,1009.6,15.1,7.2,307.5,26.6,10,10,2023-04-24 6:09:57,2023-04-24 18:45:40,0.13,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-04-25,96.9,70.8,83.6,95.3,70.8,83.7,63.9,57.7,0,0,0,,0,0,25.5,13.7,251.8,1009.7,20.5,8,308.6,26.5,10,10,2023-04-25 6:09:23,2023-04-25 18:45:53,0.16,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-04-26,95.1,66.3,82.3,95.5,66.3,82.9,65.9,62.3,0,0,0,,0,0,18.1,11.4,248.4,1011,36.3,6.1,279.2,24.1,10,10,2023-04-26 6:08:50,2023-04-26 18:46:06,0.2,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-04-27,95.1,71.7,84.1,97.4,71.7,85.6,66.4,58.3,0,0,0,,0,0,15.7,13.9,248.6,1010.3,32.6,8,264.8,22.9,9,10,2023-04-27 6:08:18,2023-04-27 18:46:19,0.23,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-04-28,93.3,75.1,83.7,96.5,75.1,85.3,66.8,58.8,0.052,100,16.67,rain,0,0,17.9,13.9,266.9,1011.4,41,7.1,260.1,22.4,10,10,2023-04-28 6:07:46,2023-04-28 18:46:32,0.25,Rain,Partially cloudy
Hubballi,KA,India,2023-04-29,95.1,74,84.5,100,74,87.1,67.8,58.6,0.209,100,8.33,rain,0,0,17.9,13.9,278.6,1010.7,50.2,6.7,247,21.3,9,10,2023-04-29 6:07:15,2023-04-29 18:46:46,0.29,Rain,Partially cloudy
Hubballi,KA,India,2023-04-30,93.3,71,83,97.9,71,84.9,67.3,60.9,0.369,100,8.33,rain,0,0,24.2,18.3,261.9,1009.1,33.3,7.3,251.4,21.8,9,10,2023-04-30 6:06:45,2023-04-30 18:47:00,0.32,Rain,Partially cloudy
Hubballi,KA,India,2023-05-01,93.3,69.9,82.9,94.3,69.9,83.4,63.9,55.8,0,0,0,,0,0,21,15,277.3,1008.9,33.3,7.4,298.3,25.5,10,10,2023-05-01 6:06:15,2023-05-01 18:47:14,0.36,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-02,95.1,72.1,83.1,93.4,72.1,82.5,60.7,50.9,0,0,0,,0,0,19.9,13.7,263.8,1010,33.3,6.6,290.3,25,10,10,2023-05-02 6:05:46,2023-05-02 18:47:29,0.39,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-03,91.5,71.7,81.5,91.6,71.7,82.2,65.6,61,0.004,100,4.17,rain,0,0,19.9,13.9,255.4,1011.1,49.2,7.2,248.9,21.7,9,10,2023-05-03 6:05:18,2023-05-03 18:47:43,0.42,Rain,Partially cloudy
Hubballi,KA,India,2023-05-04,93.3,69.9,81.3,92.7,69.9,81.8,65.5,62.3,0,0,0,,0,0,23,15,258.9,1010.5,50.3,7.4,284.4,24.6,10,10,2023-05-04 6:04:51,2023-05-04 18:47:59,0.45,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-05,91.5,71.7,81.8,92.4,71.7,82,64.8,59.7,0,0,0,,0,0,25.1,16.1,262.8,1010,45.2,7.6,271.6,23.4,9,10,2023-05-05 6:04:25,2023-05-05 18:48:14,0.5,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-06,93.3,71.7,82.4,96.5,71.7,83.5,65.9,60,0,0,0,,0,0,23.5,17.2,273.1,1009.7,53.4,7.6,283.7,24.6,10,10,2023-05-06 6:03:59,2023-05-06 18:48:30,0.52,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-07,93.3,71.7,83.1,96.2,71.7,84.3,66.8,61.1,0,0,0,rain,0,0,21,16.1,267.1,1010,51.2,7.5,278.4,23.9,10,10,2023-05-07 6:03:34,2023-05-07 18:48:46,0.56,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-08,91.5,74.7,80,97.2,74.7,81.5,71.3,75.9,0.157,100,8.33,rain,0,0,18.6,11.4,276,1009.3,62.8,7.1,211.4,18.3,9,10,2023-05-08 6:03:10,2023-05-08 18:49:02,0.59,Rain,Partially cloudy
Hubballi,KA,India,2023-05-09,87.9,71.8,77.7,96.1,71.8,79,72.7,85.1,0.567,100,4.17,rain,0,0,14.8,9.1,280.7,1010.1,84.9,6.4,232.5,20.3,9,30,2023-05-09 6:02:47,2023-05-09 18:49:19,0.63,Rain,Partially cloudy
Hubballi,KA,India,2023-05-10,95.1,75.3,82.9,105.3,75.3,86.9,73.2,75,0.236,100,4.17,rain,0,0,18.3,10.3,272.7,1009.6,69.4,6.5,251.9,21.7,9,30,2023-05-10 6:02:25,2023-05-10 18:49:36,0.66,Rain,Partially cloudy
Hubballi,KA,India,2023-05-11,96.9,76.9,83.9,105.4,76.9,88.8,73.2,71.9,0.012,100,8.33,rain,0,0,17,16.1,252.6,1010.2,78.5,8.2,252.4,21.7,9,60,2023-05-11 6:02:04,2023-05-11 18:49:53,0.7,Rain,Partially cloudy
Hubballi,KA,India,2023-05-12,91.5,75.3,81.8,102.9,75.3,86.6,73.5,76.9,0.108,100,4.17,rain,0,0,19.2,13.9,258.1,1011,77.6,8.2,260.8,22.4,10,60,2023-05-12 6:01:43,2023-05-12 18:50:11,0.75,Rain,Partially cloudy
Hubballi,KA,India,2023-05-13,93.3,73.5,82.4,101.1,73.5,84.9,71.2,70.8,0.004,100,4.17,rain,0,0,25.1,17.2,251.6,1011.7,42.6,8.2,274.6,23.6,10,30,2023-05-13 6:01:23,2023-05-13 18:50:28,0.77,Rain,Partially cloudy
Hubballi,KA,India,2023-05-14,93.3,73.8,82.7,101.1,73.8,86.4,72.3,73,0,0,0,,0,0,23.5,13.9,259.3,1011.3,36.2,8.2,284.6,24.4,10,10,2023-05-14 6:01:05,2023-05-14 18:50:46,0.81,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-15,93.3,73.5,82.5,101.1,73.5,85.7,71.7,71.9,0,0,0,,0,0,20.6,13.9,260.5,1011.6,39.6,8.7,294.8,25.3,10,10,2023-05-15 6:00:47,2023-05-15 18:51:05,0.84,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-16,98.7,72.9,84.1,97.9,72.9,85.4,67.5,63.5,0,0,0,,0,0,17.4,15,273.2,1012.6,21.4,8.3,318.8,27.6,10,10,2023-05-16 6:00:30,2023-05-16 18:51:23,0.88,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-17,100.5,73.3,86,97.5,73.3,86.4,64.2,57.3,0,0,0,,0,0,15.4,13.9,274.2,1012.4,10.9,8.4,320.1,27.6,10,10,2023-05-17 6:00:14,2023-05-17 18:51:42,0.91,Clear,Clear conditions throughout the day.
Hubballi,KA,India,2023-05-18,98.7,73.5,86.4,97.9,73.5,87,65.4,56.6,0,0,0,,0,0,18.3,12.7,279.6,1013,21,8.6,301.5,26.1,10,10,2023-05-18 5:59:59,2023-05-18 18:52:00,0.95,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-19,98.7,73.5,86.4,99.9,73.5,87.5,65.1,56,0,0,0,,0,0,27.5,16.1,280.3,1011.3,32.6,7.1,258.6,22.3,9,30,2023-05-19 5:59:45,2023-05-19 18:52:19,0,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-20,100.5,73.5,86,101.4,73.5,87.8,67.4,61,0,0,0,,0,0,22.1,18.3,275.3,1010.9,31.3,7,271.5,23.4,10,10,2023-05-20 5:59:31,2023-05-20 18:52:39,0.02,Partially cloudy,Partly cloudy throughout the day.
Hubballi,KA,India,2023-05-21,96.9,74.6,81.9,103.8,74.6,84.6,71.1,72,0.004,100,4.17,rain,0,0,22.6,13.8,257.2,1011.4,39.6,6.7,261,22.4,10,30,2023-05-21 5:59:19,2023-05-21 18:52:58,0.05,Rain,Partially cloudy
